"SPECIES_CD","LIFE_STAGE","PRES","PRES2","N","SOURCE","LON_M","LAT_M","Habitat","Mangrove_Dist","Depth","StDev_Depth","Slope","Curvature","Plan_Curve","BPI_Fine","BPI_Broad","Rugosity","Mean_Sum_Temp","Mean_Sum_DO","Mean_Sum_Sal","Mean_Win_Temp","Mean_Win_DO","Mean_Win_Sal"
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",224360.778759916,47678.761797212,8,6961.6103515625,-6.79813480377197,0.0426044426858425,0.60085129737854,-0.100589752197266,-0.0645463541150093,-9,137,1.00000154972076,30.5195446014404,6.1066312789917,35.6245346069336,24.1609897613525,6.89045763015747,36.0908164978027
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",225022.344678398,48167.3039065417,5,6752.0625,-4.69597339630127,0.0434253066778183,0.600484013557434,0.158472061157227,0.0807271972298622,605,282,1.00000417232513,30.5134124755859,6.10684585571289,35.5456657409668,24.155065536499,6.89266777038574,36.0911254882812
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",225044.596050398,48166.2365406085,5,6760.3466796875,-4.77142429351807,0.0570037253201008,0.79621821641922,0.229928970336914,0.0863447114825249,605,282,1.00000989437103,30.5129013061523,6.10686492919922,35.5445823669434,24.1554374694824,6.89268159866333,36.0905799865723
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",230408.509642843,51032.5020519867,5,7934.0576171875,-8.25742053985596,0.00798239093273878,0.10826026648283,0.0192222595214844,-0.00138240971136838,-9,-8,1.00000035762787,30.430305480957,6.11838340759277,35.7581253051758,24.2299289703369,6.86637449264526,36.1303482055664
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",230368.108312834,51012.4755104313,5,7902.341796875,-8.33559322357178,0.0081886388361454,0.113373786211014,-0.0196113586425781,0.00406796159222722,-9,-8,1.00000011920929,30.4306678771973,6.1183614730835,35.7617416381836,24.2286396026611,6.86610794067383,36.1307640075684
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",247407.990797629,63630.3806881954,8,6882.9560546875,-7.34552764892578,0.0253520663827658,0.351751327514648,-0.0939445495605469,-0.0697601363062859,-9,355,1.00000202655792,30.5158100128174,6.1154637336731,35.5313758850098,24.2217960357666,6.8947958946228,36.1518402099609
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",247474.642453389,63637.2568923322,8,6904.8798828125,-6.9654860496521,0.0291144847869873,0.406779527664185,-0.0141448974609375,-0.0166658423841,-9,428,1.00000059604645,30.5144939422607,6.11557245254517,35.533576965332,24.2218894958496,6.89426612854004,36.1501159667969
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",176290.20431652,30293.4352425282,4,7441.2548828125,-10.1467847824097,0.0149379502981901,0.204911381006241,-0.0481491088867188,-0.00139603845309466,-9,-8,1.00000095367432,30.4424743652344,6.09538125991821,35.8552093505859,23.856481552124,6.92117214202881,35.9758911132812
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",176220.353155719,30305.7380380244,4,7402.26025390625,-10.008204460144,0.0217045918107033,0.300447672605515,0.0506477355957031,0.0164227467030287,-9,64,1.00000083446503,30.4421730041504,6.09558534622192,35.8632659912109,23.8561725616455,6.92089319229126,35.978687286377
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",182520.304333615,30575.5286504911,6,10222.0078125,-12.1701202392578,0.0289791934192181,0.406660616397858,-0.00473785400390625,-0.00482819369062781,-9,-8,1,30.4744091033936,6.08217191696167,35.5109748840332,23.9586849212646,6.93182134628296,35.8103561401367
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",182490.907925418,30551.1981224603,6,10234.5810546875,-12.2924795150757,0.0234713610261679,0.323377221822739,0.0593833923339844,-0.0104421451687813,-9,-81,1.00000166893005,30.4741172790527,6.08212947845459,35.5109748840332,23.9582347869873,6.93197441101074,35.8103828430176
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",181955.260329609,30571.8185754423,8,9692.44921875,-10.5964012145996,0.0549559108912945,0.7573282122612,-0.118808746337891,0.0312304310500622,-9,-8,1.00000965595245,30.4717445373535,6.08277702331543,35.5109748840332,23.9481296539307,6.93343687057495,35.8178596496582
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",181985.67454678,30599.4694981893,8,9710.0224609375,-10.3017139434814,0.0578467175364494,0.79647558927536,-0.122364044189453,0.0337290428578854,-9,-8,1.00001108646393,30.4720783233643,6.08282232284546,35.5109748840332,23.9485321044922,6.93334007263184,35.8178062438965
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",193570.386172176,33759.2829246748,6,6945.42236328125,-13.2675485610962,0.140376463532448,1.96912860870361,0.00585556030273438,0.0105288298800588,-9,-8,1.00000035762787,30.5046653747559,6.0801854133606,35.5109748840332,23.9191188812256,6.92174005508423,35.7798461914062
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",193506.600126509,33746.0212168701,6,6933.49853515625,-13.2789793014526,0.142889350652695,2.00353980064392,0.080108642578125,0.0766594484448433,-9,-8,1.00000202655792,30.5049285888672,6.08016395568848,35.511058807373,23.9211044311523,6.9211745262146,35.7814559936523
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",195279.52249806,34470.7919466481,5,6943.7275390625,-13.1997013092041,0.129726111888885,1.78798377513885,0.56256103515625,0.226974159479141,-9,-81,1.00005543231964,30.5007095336914,6.08230686187744,35.5109748840332,23.8636360168457,6.93317556381226,35.7575645446777
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",202683.134886725,37278.0488166182,1,7866.294921875,-8.47904586791992,0.0801922157406807,1.10381186008453,-0.294826507568359,-0.0902243852615356,-9,64,1.00001502037048,30.4295654296875,6.11963558197021,35.724681854248,23.8047981262207,6.88596820831299,35.9590797424316
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",238290.641884656,56386.5958219602,8,11339.431640625,-24.7774410247803,0.223433613777161,3.06984639167786,0.978675842285156,0.424854606389999,-9,-956,1.00015926361084,30.4271030426025,6.1245002746582,35.6871147155762,24.4199981689453,6.82184362411499,36.1663093566895
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",238131.731483536,56467.0148093179,5,11146.294921875,-17.5629806518555,0.171453580260277,2.35319137573242,-0.292007446289062,0.157826006412506,605,-445,1.00011074542999,30.429084777832,6.12514162063599,35.6962203979492,24.4215564727783,6.81754493713379,36.1796951293945
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",238142.880246435,56455.9690113548,5,11165.4365234375,-18.3143081665039,0.253188103437424,3.53410625457764,-0.2572021484375,-0.174132704734802,-9,-518,1.00001955032349,30.4288311004639,6.12508583068848,35.6953010559082,24.421407699585,6.81797647476196,36.1783027648926
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",224950.099979545,47850.3885310925,6,7035.99658203125,-10.1425132751465,0.0813783332705498,1.13817048072815,-0.107601165771484,-0.0781390592455864,-9,-8,1.00000274181366,30.5088939666748,6.10683631896973,35.5655860900879,24.1642436981201,6.89242219924927,36.0796699523926
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",224968.334411901,47833.8068445676,6,7059.28076171875,-10.4781379699707,0.0695773512125015,0.972677290439606,0.112648010253906,0.103570260107517,-9,-8,1.00000584125519,30.5081043243408,6.10684585571289,35.5649566650391,24.1650619506836,6.89246034622192,36.0783882141113
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",225285.316049792,48154.4904800851,6,6869.7578125,-7.62610197067261,0.0525983534753323,0.725288867950439,0.235845565795898,0.114290930330753,-9,137,1.00000894069672,30.5065994262695,6.10708713531494,35.5330085754395,24.1600780487061,6.89286661148071,36.0835914611816
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",225298.473546775,48148.976340815,6,6880.97119140625,-7.81280899047852,0.0588427111506462,0.820539712905884,-0.00964736938476562,-0.0174201242625713,-9,64,1.00000035762787,30.50612449646,6.10710000991821,35.5324974060059,24.1604957580566,6.89288425445557,36.0829582214355
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",189021.509471545,32150.5544967648,6,7193.6396484375,-15.5025949478149,0.061722420156002,0.835874259471893,-0.28485107421875,-0.0482770167291164,-9,-300,1.00001859664917,30.4974060058594,6.08820056915283,35.9729232788086,24.0568408966064,6.87316846847534,35.9261512756348
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",189323.386296243,32349.6895356718,6,7025,-13.7863616943359,0.119083233177662,1.66739678382874,-0.142501831054688,-0.122585102915764,-9,-227,1.00000607967377,30.499755859375,6.08791351318359,35.9656257629395,24.0528297424316,6.87372255325317,35.9274101257324
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",189344.64078663,32339.7047612016,6,7034.14208984375,-14.2069902420044,0.0980648621916771,1.35062503814697,0.420360565185547,0.170209527015686,-9,-227,1.00003051757812,30.4996089935303,6.08780336380005,35.9617233276367,24.0522537231445,6.87401866912842,35.9258995056152
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",187010.087646206,31505.4413698322,8,8671.208984375,-17.893856048584,0.104061707854271,1.4564300775528,-0.112380981445312,-0.0974386855959892,-9,-300,1.00000429153442,30.4917545318604,6.08580827713013,35.7505073547363,24.0380477905273,6.89081192016602,35.857780456543
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",187034.409324658,31527.5709038227,5,8640.853515625,-17.7162799835205,0.0835204571485519,1.15741086006165,0.21905517578125,0.0703698396682739,-9,-300,1.00001585483551,30.4919700622559,6.08588933944702,35.755298614502,24.0385646820068,6.89040517807007,35.8593215942383
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",189692.938075369,32343.8729865611,8,7111.77685546875,-16.7809066772461,0.0322083197534084,0.441979467868805,-0.0951156616210938,-0.0226666908711195,-9,-373,1.00000238418579,30.4993724822998,6.08642387390137,35.9098587036133,24.0431079864502,6.87799024581909,35.9087257385254
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",189706.101163241,32344.9708576082,8,7115.9189453125,-16.7728252410889,0.0393440648913383,0.539185404777527,-0.105575561523438,-0.00374152627773583,-9,-373,1.00000405311584,30.4993629455566,6.08638429641724,35.9083099365234,24.0428371429443,6.8781099319458,35.9082107543945
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",223977.618945997,45840.5227154106,6,8644.208984375,-26.7865810394287,0.22181025147438,3.05696153640747,0.767807006835938,0.0528135113418102,-9,-810,1.00016462802887,30.4865913391113,6.10613346099854,35.7886505126953,24.2235927581787,6.88086605072021,36.0110168457031
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",237301.666102473,55810.1146777284,8,10587.6044921875,-21.081127166748,0.329394459724426,4.61045455932617,1.00884246826172,0.537777066230774,605,-518,1.00015211105347,30.413236618042,6.12821626663208,35.6837921142578,24.4239597320557,6.81674528121948,36.1737022399902
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",248487.515471324,63748.2389356664,8,7492.28125,-27.4880123138428,0.190020874142647,2.63309288024902,0.434112548828125,0.415101081132889,-1239,-810,1.00007522106171,30.4939918518066,6.11710977554321,35.5709609985352,24.223180770874,6.88425159454346,36.1240921020508
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",248156.236159317,64015.134757777,6,7045.443359375,-8.47088527679443,0.0950670167803764,1.31000375747681,-0.137790679931641,0.0660912841558456,-9,355,1.00002956390381,30.5053310394287,6.11790037155151,35.5647392272949,24.2137241363525,6.8841814994812,36.1557960510254
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",248094.831433464,63952.8891275617,6,7012.3671875,-8.0496997833252,0.114749595522881,1.59668385982513,-0.227499008178711,-0.126323372125626,-9,355,1.00001871585846,30.5057277679443,6.11756944656372,35.5610389709473,24.2153224945068,6.885498046875,36.152946472168
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",249878.803283833,63970.3257429983,6,8182.8798828125,-29.9954032897949,0.120654918253422,1.66290521621704,0.147392272949219,-0.0633426606655121,-9,-737,1.00004625320435,30.4678592681885,6.11788558959961,35.6140480041504,24.2214584350586,6.871826171875,36.0860900878906
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",249888.808761299,63996.9466653213,6,8182.52490234375,-29.4543361663818,0.162029802799225,2.27207088470459,0.00035858154296875,0.00536223594099283,-9,-737,1.00000035762787,30.4678707122803,6.11803483963013,35.6154747009277,24.2209205627441,6.87138509750366,36.0878562927246
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",161607.481259338,31636.4821264159,8,931.482299804688,-2.98935222625732,0.00987908709794283,0.137441515922546,-0.0062408447265625,-0.0165279936045408,-9,137,1.00000011920929,30.4349727630615,6.10050201416016,35.5678520202637,24.6613788604736,6.89222097396851,36.02490234375
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",161571.971686468,31611.1045384489,8,941.98486328125,-2.87737584114075,0.0150483902543783,0.200626984238625,0.0189046859741211,0.0225943513214588,-9,137,1.00000095367432,30.4348621368408,6.10063886642456,35.5707740783691,24.6637916564941,6.89167165756226,36.0262069702148
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",160318.379988228,31241.3477508986,8,789.142150878906,-4.21445417404175,0.0616248846054077,0.854167103767395,0.16331672668457,0.043458953499794,-9,-8,1.0000091791153,30.4337482452393,6.10325384140015,35.7215576171875,24.7401027679443,6.86905431747437,36.0508346557617
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",160292.071834311,31248.0685222813,8,775,-3.99894046783447,0.0540430210530758,0.748939514160156,-0.234859466552734,-0.104502454400063,-9,64,1.00000905990601,30.4338130950928,6.10325145721436,35.7258911132812,24.741569519043,6.86853837966919,36.050838470459
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",153604.831580451,26356.3590177868,4,4794.21337890625,-9.16445827484131,0.010674312710762,0.141021907329559,0.0166473388671875,-0.00881686341017485,-9,64,1.00000059604645,30.4042835235596,6.10708522796631,35.5109748840332,24.5372467041016,6.91631698608398,36.0215377807617
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",155047.235631063,27915.6188432344,1,3832.751953125,-8.35587978363037,0.00620339205488563,0.0827191025018692,-0.0356864929199219,-0.0115511305630207,-9,-8,1.00000035762787,30.4109134674072,6.10773086547852,35.5109748840332,24.6266136169434,6.90618419647217,36.0274276733398
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",155043.216449935,27925.6005180626,1,3820.68090820312,-8.33960342407227,0.0107078989967704,0.149599984288216,-0.0181007385253906,-0.00847411900758743,-9,-8,1.00000011920929,30.4110088348389,6.10767602920532,35.5109748840332,24.6267681121826,6.90620422363281,36.0270156860352
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",160364.282545007,28510.9070339439,3,3537.42626953125,-8.8284387588501,0.0220052655786276,0.309088826179504,-0.0131454467773438,0.000859374646097422,-9,64,1,30.410177230835,6.11382436752319,35.5173377990723,24.67112159729,6.87909936904907,36.1192245483398
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",161607.81280111,28816.4559774802,1,3723.91918945312,-8.4998664855957,0.0224068406969309,0.306235641241074,-0.00406265258789062,0.00625657849013805,-9,137,1.00000071525574,30.4149227142334,6.11170101165771,35.5109748840332,24.6396942138672,6.88957738876343,36.1119651794434
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",162147.74988855,26253.042021792,1,6497.6953125,-7.61746454238892,0.0180731005966663,0.252186834812164,0.0225753784179688,0.00191315088886768,-9,137,1.00000023841858,30.3988304138184,6.11645841598511,35.5571403503418,24.5472965240479,6.87113094329834,36.1265525817871
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",159167.879090375,24253.3149644971,10,8026.16259765625,-4.22853469848633,0.00449133431538939,0.0598853081464767,0.0159587860107422,-0.00126888963859528,-9,282,1.00000011920929,30.3733825683594,6.12694311141968,35.7793045043945,24.4939765930176,6.83640384674072,36.129997253418
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",159170.905409009,24248.8756191254,10,8026.16259765625,-4.22853469848633,0.00449133431538939,0.0598853081464767,0.0159587860107422,-0.00126888963859528,-9,282,1.00000011920929,30.3733825683594,6.12694311141968,35.7793045043945,24.4939765930176,6.83640384674072,36.129997253418
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",156238.8925979,23246.4882978883,6,8995.666015625,-9.70035743713379,0.0336013212800026,0.464655607938766,-0.0801162719726562,-0.0132748307660222,-9,209,1.00000238418579,30.3839244842529,6.11709451675415,35.5480728149414,24.4824066162109,6.88288354873657,36.0713310241699
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",156241.893945003,23234.294995542,6,9005.666015625,-9.73483085632324,0.0288524813950062,0.397038698196411,-0.0262222290039062,0.0213198140263557,-9,209,1.00000286102295,30.3839225769043,6.11706924438477,35.5479850769043,24.4821128845215,6.88289594650269,36.0710716247559
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",152225.705432491,22953.9244439158,8,7771.06591796875,-8.91476249694824,0.0196720361709595,0.26771742105484,0.0050506591796875,0.0439463332295418,-9,137,1.00000238418579,30.3967781066895,6.10889339447021,35.7245864868164,24.4224052429199,6.87858581542969,36.0700149536133
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",152246.041159957,22974.8999821221,8,7742.78173828125,-9.01067066192627,0.0321583785116673,0.445328027009964,-0.0637626647949219,-0.00502572627738118,-9,137,1.00000262260437,30.3967399597168,6.10892009735107,35.7211952209473,24.4232730865479,6.8789529800415,36.0699005126953
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",155059.05811564,23091.8416061276,10,8661.89453125,-6.83062314987183,0.0580437332391739,0.80241721868515,0.186609268188477,0.0320426635444164,-9,355,1.00000977516174,30.388053894043,6.11410140991211,35.5159530639648,24.4717998504639,6.89011573791504,36.0670318603516
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",155051.937372478,23083.0034716441,10,8667.751953125,-6.74540901184082,0.0660415515303612,0.926172137260437,0.0870857238769531,0.0664760172367096,-9,355,1.00000166893005,30.3880844116211,6.1140604019165,35.5161094665527,24.4714412689209,6.89014053344727,36.0668525695801
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",159231.569369891,23859.9222116043,8,8391.3095703125,-3.10685133934021,0.0987788140773773,1.35392212867737,0.269447326660156,-0.0145209711045027,-9,428,1.00003504753113,30.3719234466553,6.12683629989624,35.7962341308594,24.4777011871338,6.83285140991211,36.1216583251953
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",159243.655700898,23835.519214642,8,8410.0966796875,-3.5804808139801,0.116238631308079,1.60648596286774,0.502908706665039,0.217666029930115,-9,428,1.00004625320435,30.3718414306641,6.12681865692139,35.7975692749023,24.4765815734863,6.83257150650024,36.1210556030273
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",153669.292739619,22274.5175963088,6,8901.1376953125,-21.0045223236084,0.121043361723423,1.66807293891907,0.391716003417969,0.00326512451283634,-9,-373,1.00004732608795,30.3925018310547,6.10994672775269,35.6023330688477,24.435001373291,6.88818168640137,36.0552825927734
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",153682.358429342,22242.3530296256,6,8942.3505859375,-22.2933673858643,0.191008850932121,2.68096256256104,-0.0273895263671875,-0.0471895299851894,-9,-445,1.00000178813934,30.392484664917,6.10987424850464,35.6013946533203,24.4344539642334,6.88828277587891,36.0542182922363
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",157667.582458822,22949.6744564336,6,9882.9912109375,-24.762321472168,0.38309183716774,5.25549459457397,1.64197540283203,0.635770499706268,-1239,-810,1.00046515464783,30.3789520263672,6.11946058273315,35.6332817077637,24.470344543457,6.86708545684814,36.0680389404297
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",157680.787405659,22960.7107205079,6,9877.1337890625,-24.4002208709717,0.525674521923065,7.33011913299561,-0.511871337890625,-0.482042729854584,-1239,-810,1.00008141994476,30.3789005279541,6.11952447891235,35.634349822998,24.470552444458,6.866868019104,36.0685157775879
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",158782.886192483,23217.7088211899,6,9220.634765625,-22.9218616485596,0.552297711372375,7.71660566329956,0.184959411621094,0.112221717834473,-624,-883,1.00001323223114,30.3746280670166,6.12306690216064,35.731746673584,24.4664783477783,6.84651708602905,36.088077545166
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",158797.086827512,23223.2050668335,6,9209.421875,-22.5954189300537,0.417205333709717,5.73295164108276,1.2236328125,0.124138846993446,-624,-883,1.00050902366638,30.3745670318604,6.12312173843384,35.7332000732422,24.4664134979248,6.84620380401611,36.0884475708008
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",277265.780513293,110458.772717671,8,2603.11181640625,-4.09749412536621,0.000326200912240893,0.00435470463708043,-0.00161933898925781,-4.5292658796825e-06,-9,-8,1,30.4875183105469,6.05970573425293,35.5298385620117,23.0229454040527,6.94639444351196,36.0245056152344
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",277265.780513293,110458.772717671,8,2603.11181640625,-4.09749412536621,0.000326200912240893,0.00435470463708043,-0.00161933898925781,-4.5292658796825e-06,-9,-8,1,30.4875183105469,6.05970573425293,35.5298385620117,23.0229454040527,6.94639444351196,36.0245056152344
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",277624.573072614,112493.674205289,1,2173.74682617188,-4.60095977783203,0.00155837298370898,0.0217118822038174,-0.00811958312988281,-0.00247568287886679,-9,-8,0.999999940395355,30.4876327514648,6.03484535217285,35.5397338867188,22.9305400848389,6.94892692565918,35.9938278198242
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",277624.573072614,112493.674205289,1,2173.74682617188,-4.60095977783203,0.00155837298370898,0.0217118822038174,-0.00811958312988281,-0.00247568287886679,-9,-8,0.999999940395355,30.4876327514648,6.03484535217285,35.5397338867188,22.9305400848389,6.94892692565918,35.9938278198242
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",284141.125933379,118890.684643219,1,4499.77685546875,-7.10333919525146,0.224359810352325,3.13067817687988,0.605234146118164,0.141331776976585,1220,137,1.00007152557373,30.4889049530029,6.0633602142334,35.5109748840332,23.3012981414795,6.935959815979,36.2521553039551
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",285953.548471814,114132.885194211,4,8287.291015625,-11.3908061981201,0.0101595381274819,0.137930393218994,0.000637054443359375,-0.00514022074639797,-9,-8,1.00000035762787,30.4560718536377,6.09230279922485,35.5109748840332,23.62158203125,6.92024374008179,35.8054313659668
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",285959.580645307,114134.031550145,4,8290.220703125,-11.37366771698,0.020323857665062,0.273537665605545,-0.123863220214844,-0.0422590896487236,-9,-8,1.00000357627869,30.4561195373535,6.09224939346313,35.5109748840332,23.6217594146729,6.92029333114624,35.8048858642578
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",279214.037285012,107709.401348411,5,5648.818359375,-7.33066606521606,0.138866350054741,1.82128894329071,-0.641696929931641,0.113591551780701,-9,64,1.00021708011627,30.4302272796631,6.12854719161987,35.511058807373,23.3810138702393,6.92084550857544,36.2562065124512
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",279211.126779844,107690.551430197,8,5652.1025390625,-6.57411909103394,0.329859673976898,4.62442922592163,0.418630599975586,0.675015151500702,-9,64,1.0003262758255,30.4300651550293,6.12872505187988,35.5110626220703,23.3817539215088,6.92082643508911,36.256664276123
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",280747.723061855,104684.181168907,1,8436.814453125,-9.58914279937744,0.071671150624752,0.998208224773407,0.360481262207031,0.239771887660027,-9,64,1.00002419948578,30.3422374725342,6.1605806350708,35.5960388183594,23.6866302490234,6.89453840255737,36.3904228210449
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",280750.665339103,104697.492516647,1,8432.671875,-9.53645324707031,0.0674404352903366,0.922075510025024,0.305282592773438,0.12548054754734,-9,64,1.0000147819519,30.3424377441406,6.16052293777466,35.5956611633301,23.6860961914062,6.89458656311035,36.3901252746582
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",219295.318183897,44418.7597726877,6,8665,-12.2764720916748,0.0774095132946968,1.06637918949127,-0.0792808532714844,0.0400262661278248,-9,-8,1.00001955032349,30.5553455352783,6.08742094039917,35.6654167175293,24.1024322509766,6.89557266235352,36.0162925720215
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",219290.275580189,44407.6764452641,5,8682.0712890625,-12.509838104248,0.0760470181703568,1.04658102989197,-0.329368591308594,-0.131587475538254,-9,-8,1.00001871585846,30.5550689697266,6.08735275268555,35.6639556884766,24.1024074554443,6.89568185806274,36.0151443481445
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",180373.370111087,29722.203826129,6,9708.46875,-12.3080139160156,0.039807453751564,0.556252479553223,-0.0480232238769531,-0.0688895210623741,-9,-81,1.00000333786011,30.459753036499,6.08270645141602,35.5109748840332,23.9276275634766,6.93321895599365,35.829833984375
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",180386.600368716,29768.7048683425,8,9662.611328125,-12.0745029449463,0.0188237894326448,0.260568231344223,0.0431747436523438,-0.00316293793730438,-9,-81,1.0000011920929,30.4599418640137,6.08286714553833,35.5109748840332,23.9271354675293,6.93319892883301,35.8307914733887
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",163586.551774233,24470.3752216021,6,8630.1220703125,-19.7260284423828,0.131388530135155,1.8132643699646,0.0944595336914062,-0.00605188636109233,-9,-591,1.00005877017975,30.4029712677002,6.10946798324585,35.5522308349609,24.4722633361816,6.86693000793457,36.0662078857422
