"SPECIES_CD","LIFE_STAGE","PRES","N","SOURCE","LON_M","LAT_M","Habitat","Mangrove_Dist","Depth","SD_Depth","Slope","Curvature","Plan_Curve","BPI_Fine","BPI_Broad","Rugosity","Sum_Temp","Sum_DO","Sum_Sal","Win_Temp","Win_DO","Win_Sal"
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",285579.838519631,121288.292477625,"1",5322.77734375,-3.57696151733398,0.00331268203444779,0.040593970566988,0.0243387203663588,0.00242330390028656,-13,104,1,30.4982528686523,6.05920791625977,35.5358390808105,23.3831214904785,6.93570852279663,36.3523635864258
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",285579.838519631,121288.292477625,"1",5322.77734375,-3.57696151733398,0.00331268203444779,0.040593970566988,0.0243387203663588,0.00242330390028656,-13,104,1,30.4982528686523,6.05920791625977,35.5358390808105,23.3831214904785,6.93570852279663,36.3523635864258
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",287179.130913032,122577.04930935,"3",6388.44189453125,-10.3430824279785,0.0348735600709915,0.482854902744293,-0.000720977783203125,0.0610716007649899,402,-118,1.00000298023224,30.5071887969971,6.06390571594238,35.5358390808105,23.5192012786865,6.92882823944092,36.2788467407227
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",284643.75516782,119925.245188645,"1",4573.9951171875,-5.38668870925903,0.180627003312111,2.5415620803833,0.31005859375,0.220285907387733,402,159,1.00002002716064,30.4920749664307,6.05914258956909,35.5358390808105,23.3223133087158,6.93570852279663,36.3004302978516
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",284646.752536972,119928.58761582,"1",4571.923828125,-5.52505254745483,0.170721396803856,2.37265706062317,-0.330417603254318,-0.225074902176857,402,159,1.00003099441528,30.4920749664307,6.05910491943359,35.5358390808105,23.3221893310547,6.93570852279663,36.3008003234863
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",285379.206619991,119456.849422042,"1",5503.67529296875,-8.23670768737793,0.156395003199577,1.87039196491241,1.56596004962921,0.858224511146545,819,48,1.0005259513855,30.4955253601074,6.06763029098511,35.5358390808105,23.4030094146729,6.93570852279663,36.2115478515625
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",285388.177393907,119470.200605953,"1",5507.4619140625,-9.17328453063965,0.222324296832085,3.05086493492126,1.1100310087204,0.905920326709747,402,-7,1.00036299228668,30.4956073760986,6.06759309768677,35.5358390808105,23.4035778045654,6.93570852279663,36.2119674682617
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",284763.1962086,119652.360548429,"3",4807.90380859375,-8.38764762878418,0.247713103890419,3.43585300445557,0.496604889631271,0.190459996461868,-13,48,1.00005805492401,30.4926891326904,6.06220960617065,35.5358390808105,23.3405666351318,6.93570852279663,36.2736778259277
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",284759.108793731,119662.305366312,"1",4798.76171875,-8.39016914367676,0.197813704609871,2.72672295570374,0.303485900163651,-0.153807297348976,-13,48,1.00014305114746,30.4926681518555,6.06209564208984,35.5358390808105,23.33984375,6.93570852279663,36.2747421264648
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",285745.072656296,123139.459634491,"3",4719.4111328125,-4.7827205657959,0.0271988306194544,0.378946989774704,-0.0528469085693359,-0.0436637587845325,-13,104,1.00000095367432,30.4949512481689,6.05314302444458,35.5358390808105,23.3687591552734,6.93002080917358,36.4696502685547
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",285763.78036741,123202.726874165,"3",4714.55859375,-4.85246658325195,0.0231787394732237,0.31517231464386,-0.0494461096823215,0.0248789601027966,-13,104,1.00000202655792,30.4948959350586,6.05313539505005,35.5358390808105,23.3699741363525,6.92950201034546,36.4721717834473
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",285409.259705954,115517.545612116,"3",7165.6767578125,-8.55452537536621,0.0239093396812677,0.335845410823822,-0.0322303809225559,-0.0174674391746521,-13,48,1,30.4716815948486,6.08889627456665,35.5358390808105,23.5240497589111,6.93270206451416,35.9322471618652
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",285414.207498368,115530.871121585,"3",7164.46337890625,-8.61325931549072,0.0214853808283806,0.290458202362061,-0.110607102513313,-0.0382908396422863,-13,48,1.00000298023224,30.4718132019043,6.08881092071533,35.5358390808105,23.5239105224609,6.93280124664307,35.9322319030762
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",284784.804482562,121010.716842922,"1",4641.68603515625,-5.53811073303223,0.0237456802278757,0.318246304988861,0.125343292951584,0.0595613606274128,-13,48,1.00000405311584,30.4923706054688,6.05314970016479,35.5358390808105,23.310676574707,6.93570852279663,36.3716850280762
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",284801.969866684,121000.854632841,"1",4665.828125,-5.86791038513184,0.0923580825328827,1.24368000030518,-0.220045104622841,0.0140226799994707,-13,48,1.00005400180817,30.4925518035889,6.05342578887939,35.5358390808105,23.3128719329834,6.93570852279663,36.3704986572266
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",275096.8415562,92892.3955378503,"1",9625.060546875,-12.2681474685669,0.0502752289175987,0.647779703140259,0.376251190900803,0.166591793298721,402,-7,1.0000319480896,30.297607421875,6.15595722198486,35.5451965332031,23.7498683929443,6.89516401290894,36.4346504211426
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",275122.825462926,92933.5272380562,"1",9673.7001953125,-12.797797203064,0.0949148312211037,1.28744697570801,-0.105133101344109,0.0829604119062424,-13,-62,1.00003004074097,30.2988986968994,6.1556978225708,35.5444641113281,23.749303817749,6.89624166488647,36.4350318908691
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",263137.906827723,78454.0940124868,"4",7794.12744140625,-3.6519193649292,0.0633257627487183,0.889628827571869,0.0820178985595703,0.0449434891343117,402,159,1.00000095367432,30.1445446014404,6.17630958557129,35.6179084777832,23.75390625,6.85132360458374,36.3875160217285
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",263129.536696988,78518.3040198278,"4",7759.2744140625,-4.55814790725708,0.0617905594408512,0.853919386863708,0.162134200334549,0.0613245405256748,-13,104,1.00000596046448,30.1468086242676,6.17612314224243,35.616870880127,23.7491683959961,6.85149717330933,36.3906059265137
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",271129.465534677,88343.577302785,"8",7398.4833984375,-4.74807214736938,0.0461182296276093,0.630752086639404,0.288148909807205,0.0976246073842049,402,159,1.00001394748688,30.180944442749,6.17944097518921,35.602596282959,23.5944137573242,6.87645816802979,36.4404182434082
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",271083.958755156,88367.7103350358,"8",7345.19921875,-4.89649868011475,0.128560706973076,1.78801500797272,0.0345363616943359,-0.191042304039001,402,159,1.00004196166992,30.1834831237793,6.17905759811401,35.6034317016602,23.5900802612305,6.8768630027771,36.4397811889648
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",262582.199167272,78598.8655101408,"1",7179.06640625,-3.56122159957886,0.0350067391991615,0.47461411356926,-0.159262701869011,-0.0315517596900463,-13,159,1.00000596046448,30.1822128295898,6.17165422439575,35.6378631591797,23.7497806549072,6.82912492752075,36.4035606384277
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",262567.112821226,78587.7190462758,"1",7170.27978515625,-3.66385173797607,0.0319397188723087,0.433788001537323,-0.152496293187141,-0.0770504474639893,-13,104,1.00000500679016,30.1826667785645,6.17157459259033,35.6389503479004,23.7513408660889,6.82821178436279,36.4030647277832
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",274753.223244889,92681.1287935484,"1",9235.35546875,-9.99646663665771,0.526469171047211,7.2715859413147,-1.71491599082947,-0.905661821365356,-13,48,1.0006320476532,30.295389175415,6.15721416473389,35.5541076660156,23.7379589080811,6.88906478881836,36.4341163635254
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",274760.170298453,92701.1071112893,"1",9232.0712890625,-8.5770206451416,0.45376318693161,6.08780097961426,2.48906707763672,1.0746910572052,819,104,1.00106704235077,30.2961521148682,6.15708875656128,35.5539131164551,23.7371082305908,6.88950538635254,36.4342460632324
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",256757.551650245,74420.5755212446,"1",5559.56884765625,-3.98760223388672,0.00541914580389857,0.0718557089567184,0.0311403293162584,0.0275451093912125,-13,-7,1,30.4816970825195,6.11357116699219,35.5505752563477,23.7307872772217,6.90689182281494,36.2030982971191
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",256777.772604761,74412.9053912794,"1",5577.85302734375,-4.03246116638184,0.00517478305846453,0.0612377300858498,-0.05699348077178,-0.0433704704046249,-13,-7,1.00000095367432,30.4804306030273,6.11371088027954,35.5503234863281,23.7321681976318,6.90693855285645,36.2021293640137
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",270633.748412156,88257.9121258597,"8",6940.7626953125,-6.21780300140381,0.00608627498149872,0.00670604407787323,0.0378608703613281,0.0136920800432563,-13,48,1.00000202655792,30.1918354034424,6.17770719528198,35.6047286987305,23.5556907653809,6.88060235977173,36.4294166564941
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",270665.932112437,88274.6957428567,"8",6962.478515625,-6.30637454986572,0.0484324209392071,0.669995307922363,0.133874893188477,0.00410882802680135,-13,48,1.00000500679016,30.1919975280762,6.17768573760986,35.6049118041992,23.5575675964355,6.88040351867676,36.4302253723145
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",289080.083748554,133653.832131326,"8",5961.6044921875,-7.59800672531128,0.0278728492558002,0.376168191432953,-0.0102138500660658,-0.0204731002449989,-13,-7,1.00000298023224,30.4061431884766,6.1082649230957,35.5358390808105,23.5652275085449,6.93569087982178,36.310131072998
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",289084.266638692,133629.486725092,"8",5956.2490234375,-7.46003818511963,0.0242707207798958,0.321923702955246,0.0969142913818359,0.046379990875721,-13,-7,1.00000405311584,30.4065914154053,6.10816621780396,35.5358390808105,23.5658531188965,6.93576431274414,36.3096771240234
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",282118.973943479,110916.187556409,"1",7177.07275390625,-5.43518543243408,0.0906745195388794,1.24492597579956,0.149484604597092,0.0289741493761539,-13,159,1.00001299381256,30.4359302520752,6.11724901199341,35.5374488830566,23.4659633636475,6.88536024093628,36.2382545471191
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",282080.824475845,110898.22999202,"8",7145.35693359375,-4.85636711120605,0.0597197413444519,0.817543029785156,0.192764297127724,0.0467276982963085,402,159,1.00001001358032,30.435977935791,6.11726570129395,35.5374984741211,23.4632797241211,6.88600873947144,36.2401313781738
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",271655.152130312,89056.4158579746,"6",7629.39208984375,-9.65186405181885,0.270551890134811,3.80127310752869,-0.348754912614822,-0.308881610631943,-13,-7,1.00008296966553,30.2034683227539,6.17578268051147,35.6110229492188,23.6217880249023,6.87113809585571,36.4495124816895
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",271079.004394495,89508.6854878341,"1",6865.9248046875,-3.28400707244873,0.0362929701805115,0.49439999461174,-0.0606908798217773,0.0362904295325279,402,159,1.00000405311584,30.2475147247314,6.1678900718689,35.6333045959473,23.5516910552979,6.87865591049194,36.4359893798828
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",271097.247284164,89491.0565560903,"1",6894.20947265625,-3.19554543495178,0.0361213311553001,0.505697011947632,-0.0195102691650391,-0.0131405498832464,819,215,1.00000095367432,30.2456951141357,6.16827011108398,35.6324806213379,23.5543556213379,6.87834787368774,36.4368515014648
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",270992.992200615,89373.0884133143,"1",6838.91455078125,-5.58554124832153,0.114402800798416,1.60881698131561,-0.827154219150543,-0.356153309345245,-13,48,1.00007903575897,30.2429275512695,6.16870880126953,35.6291313171387,23.549388885498,6.87946701049805,36.4343643188477
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",271239.235386513,87987.4505753776,"4",7657.6005859375,-11.2569618225098,0.039460301399231,0.517068684101105,-0.22516630589962,0.0202520098537207,-13,-118,1.00001800060272,30.1573104858398,6.18289041519165,35.5958671569824,23.6118583679199,6.87548351287842,36.4384765625
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",271273.894337327,87916.7349842404,"8",7721.59521484375,-9.8447208404541,0.0352143794298172,0.464920908212662,0.252876311540604,0.0837147831916809,402,-7,1.00001096725464,30.1523838043213,6.18355274200439,35.5945243835449,23.6160945892334,6.87526082992554,36.4377899169922
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",270822.52964702,87638.5445402081,"1",7385.50439453125,-4.00849771499634,0.113422900438309,1.51855099201202,0.527361929416656,0.177204698324203,819,215,1.00006294250488,30.1492042541504,6.18440103530884,35.597785949707,23.5861701965332,6.87669229507446,36.4297752380371
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",270811.217290731,87680.580766622,"1",7353.935546875,-2.68409156799316,0.222240298986435,2.99662709236145,0.796779572963715,0.123193003237247,819,271,1.00021004676819,30.1520309448242,6.18399000167847,35.59814453125,23.5841636657715,6.87694454193115,36.4300346374512
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",270736.670331932,87664.684350164,"1",7285.14892578125,-2.21715521812439,0.140794306993484,1.94300901889801,0.0125875500962138,-0.101753897964954,819,271,1.00002300739288,30.1533851623535,6.1838321685791,35.5987091064453,23.5787258148193,6.87722110748291,36.4287490844727
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",270234.382627521,86306.180394687,"1",7480.2353515625,-4.54637432098389,0.161356300115585,2.18632888793945,-0.407081604003906,-0.0450842007994652,402,159,1.00007498264313,30.0830345153809,6.19472694396973,35.6431884765625,23.569507598877,6.86389112472534,36.3991432189941
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",270303.374191865,86422.8515223201,"8",7502.6005859375,-6.89617919921875,0.415011495351791,5.81391620635986,0.708370208740234,0.398627609014511,-13,48,1.00007295608521,30.0885047912598,6.19382619857788,35.6337738037109,23.5720596313477,6.86582279205322,36.4024658203125
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",270138.5459151,86114.043547747,"8",7463.935546875,-6.62675142288208,0.471966207027435,6.556556224823,0.110876098275185,0.179047897458076,-13,48,1.00003802776337,30.0732936859131,6.19628190994263,35.6601028442383,23.5666160583496,6.86049032211304,36.3936347961426
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",270173.578459452,86166.2888539044,"8",7478.22509765625,-5.79452323913574,0.606924176216125,8.44314956665039,-0.35290339589119,-0.599819719791412,-13,104,1.00040602684021,30.0755920410156,6.19588899612427,35.6552124023438,23.567943572998,6.86149787902832,36.3951835632324
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",267933.680816557,85309.7118085021,"8",6145.935546875,-3.76112103462219,0.00319040403701365,0.0408625490963459,-0.0135917700827122,0.00691328290849924,-13,48,1,30.120059967041,6.19201564788818,35.6682968139648,23.4277725219727,6.8821177482605,36.4050903320312
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",268012.134393641,85354.4135386796,"8",6207.2958984375,-3.99753165245056,0.0765755325555801,1.06846797466278,-0.394818305969238,-0.0970274731516838,-13,48,1.00003099441528,30.1183929443359,6.19222736358643,35.6677932739258,23.431282043457,6.8812313079834,36.4047355651855
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",271649.450085074,91668.5105241643,"4",6541.2236328125,-3.29531311988831,0.0593753792345524,0.79634702205658,0.40439510345459,0.192858099937439,402,104,1.00002694129944,30.3371601104736,6.14818811416626,35.7045936584473,23.4993629455566,6.88113689422607,36.4066352844238
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",271631.402015103,91649.5832151765,"4",6529.5078125,-3.23330163955688,0.0403268709778786,0.525169909000397,0.284956902265549,0.103685602545738,402,159,1.00001502037048,30.3368892669678,6.14824104309082,35.7058486938477,23.4982242584229,6.88103818893433,36.4071235656738
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",270022.922327195,86238.6255691886,"8",7297.1591796875,-2.12919020652771,0.0337123088538647,0.459934800863266,-0.176773101091385,-0.110777102410793,-13,271,1.00000596046448,30.0850067138672,6.19482946395874,35.6524314880371,23.5577354431152,6.86204099655151,36.3960876464844
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",269748.280522445,86297.0350938538,"4",6999.37744140625,-4.51012706756592,0.0611951909959316,0.717293083667755,0.391733199357986,0.0348950810730457,402,104,1.00006103515625,30.0981903076172,6.1932954788208,35.6489334106445,23.5377521514893,6.8643536567688,36.3968467712402
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",290696.739055451,139359.247758282,"8",9939.6923828125,-4.02180004119873,0.0526961795985699,0.719744086265564,0.126779600977898,-0.0135328099131584,-13,493,1.00000894069672,30.3330268859863,6.13191270828247,35.6055755615234,23.818244934082,6.8420295715332,36.038745880127
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",290705.54720439,139393.652310085,"8",9964.1904296875,-3.97068333625793,0.0237776208668947,0.335433095693588,-0.0945587232708931,-0.0198360905051231,-13,493,1.00000298023224,30.3329181671143,6.13181686401367,35.6056747436523,23.8190174102783,6.84191846847534,36.0372123718262
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",287731.708101505,121298.860388478,"4",7466.56396484375,-3.60002017021179,0.0564969293773174,0.761020302772522,-0.0387153588235378,0.00779350381344557,-13,326,1.00001299381256,30.5095996856689,6.06751441955566,35.5358390808105,23.5818099975586,6.93533182144165,36.0513534545898
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",287731.708101505,121298.860388478,"4",7466.56396484375,-3.60002017021179,0.0564969293773174,0.761020302772522,-0.0387153588235378,0.00779350381344557,-13,326,1.00001299381256,30.5095996856689,6.06751441955566,35.5358390808105,23.5818099975586,6.93533182144165,36.0513534545898
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",268607.266333134,83548.4322577564,"6",7757.8193359375,-6.57132863998413,0.0311207491904497,0.431469202041626,-0.0733718872070312,0.00525718508288264,-13,48,1.00000202655792,29.9616546630859,6.21562433242798,35.8623390197754,23.4448566436768,6.87608528137207,36.4064788818359
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",268619.611502725,83500.8609349483,"6",7811.96142578125,-6.43221664428711,0.0507605485618114,0.716023683547974,0.0823802873492241,-0.0195975992828608,-13,48,1.00000500679016,29.9576625823975,6.21609354019165,35.868293762207,23.4443702697754,6.87608528137207,36.4051933288574
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",267959.040020061,81638.7436683731,"6",8354.154296875,-8.23905372619629,0.0698465034365654,0.878180980682373,-0.489906311035156,-0.0147794997319579,-13,104,1.00007605552673,29.9122142791748,6.21551561355591,35.8711090087891,23.4682807922363,6.89470863342285,36.3585815429688
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",267994.468271771,81615.6574329373,"6",8399.509765625,-7.63911867141724,0.028833320364356,0.393625885248184,0.141984894871712,0.0639872774481773,402,159,1.00000596046448,29.9092178344727,6.21569299697876,35.8747177124023,23.4688587188721,6.89447546005249,36.3552017211914
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",263616.672655395,75762.3032237522,"6",9385.4326171875,-9.13923358917236,0.048922561109066,0.629513025283813,0.280548095703125,-0.0513367690145969,-13,-7,1.00003600120544,30.0749683380127,6.17678594589233,35.604118347168,23.8878116607666,6.90336751937866,36.1838264465332
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",263662.201707183,75739.2526993584,"6",9443.716796875,-9.32937717437744,0.0814763233065605,1.126708984375,-0.0527305603027344,-0.00796149205416441,-13,-7,1.0000079870224,30.0724105834961,6.17692184448242,35.602424621582,23.8875427246094,6.90568017959595,36.180534362793
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",289987.191629681,139541.670479586,"4",9309.2509765625,-6.38462972640991,0.0670970305800438,0.91446977853775,-0.447854995727539,-0.188800200819969,-13,-7,1.00003004074097,30.3277492523193,6.13206768035889,35.6032524108887,23.7522563934326,6.84462404251099,36.0594673156738
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",290025.338091091,139546.359706495,"4",9346.322265625,-6.28171157836914,0.0630769208073616,0.885799884796143,-0.152517303824425,-0.0559889487922192,-13,48,1.00001394748688,30.3277072906494,6.1322226524353,35.6039695739746,23.756814956665,6.84382295608521,36.0596923828125
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",289977.823754119,132137.62381442,"6",6919.4111328125,-7.03815412521362,0.0246175099164248,0.29058700799942,0.137428298592567,0.148864597082138,-13,326,1.00001502037048,30.435131072998,6.10219097137451,35.5358390808105,23.6674480438232,6.92817163467407,36.1224021911621
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",289878.104753649,139180.870690573,"4",9050.1337890625,-6.07724761962891,0.039450291544199,0.536092400550842,-0.0493698082864285,0.0138558400794864,-13,-7,1.00000298023224,30.3299961090088,6.13187074661255,35.5991363525391,23.7359848022461,6.8492226600647,36.0745162963867
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",289851.751807969,139215.037497888,"8",9034.6318359375,-5.70967769622803,0.0156118702143431,0.206167593598366,-0.0236282292753458,-0.01160185970366,-13,48,1.00000095367432,30.3296756744385,6.1317572593689,35.5989456176758,23.7326908111572,6.84943819046021,36.0737075805664
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",285160.89317682,111660.693795497,"5",9471.0888671875,-12.6512603759766,0.0824722573161125,1.14314603805542,0.330509185791016,0.234998300671577,-13,-7,1.00002694129944,30.4275722503662,6.10863733291626,35.5358390808105,23.6796112060547,6.87523317337036,35.9587364196777
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",285161.822893647,111672.885863822,"5",9466.0888671875,-12.7591533660889,0.0415761694312096,0.541423320770264,-0.0434036292135715,-0.0402505211532116,-13,-7,1.00001204013824,30.4277076721191,6.10859394073486,35.5358390808105,23.679084777832,6.87542009353638,35.9583015441895
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",287360.264269684,124883.681441979,"6",5802.57958984375,-6.66565084457397,0.117420703172684,1.61745798587799,0.19568820297718,-0.0426302403211594,402,159,1.00004494190216,30.5000419616699,6.06309270858765,35.5358390808105,23.524938583374,6.89710521697998,36.4278259277344
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",287361.067840453,124914.706767674,"6",5790.1533203125,-6.28361797332764,0.0374989882111549,0.518407225608826,-0.00926971435546875,0.0123547203838825,402,159,1.00000298023224,30.4998741149902,6.06311798095703,35.5358390808105,23.5248928070068,6.8966121673584,36.4296188354492
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",290497.35193974,136613.654258038,"6",8607.6767578125,-8.39275741577148,0.0145285204052925,0.170101299881935,0.0124664297327399,0.0151533102616668,402,215,1.00000500679016,30.3690052032471,6.12253093719482,35.5571746826172,23.7305927276611,6.8978271484375,36.0182571411133
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",265985.893295295,78643.6857490214,"10",9336.9609375,-3.39441204071045,0.0238305907696486,0.320612490177155,0.0337896309792995,0.00364040303975344,-13,271,1.00000095367432,29.9972438812256,6.18934679031372,35.5530700683594,23.6855049133301,6.92935657501221,36.2643508911133
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",265948.544374215,78645.7208521997,"10",9322.4638671875,-3.57159972190857,0.0283259395509958,0.39089760184288,0.0419778786599636,0.0393716916441917,-13,271,1.00000095367432,29.9988918304443,6.18927383422852,35.5525207519531,23.6861228942871,6.92900991439819,36.2667617797852
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",274458.090699352,89874.6101367402,"8",10094.7373046875,-3.31151914596558,0.00881299842149019,0.11889959871769,-0.0404844284057617,-0.0340965986251831,-13,438,1.00000095367432,30.1679725646973,6.17709732055664,35.5382232666016,23.8967208862305,6.83118772506714,36.3770561218262
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",274486.184209725,89900.2428994142,"8",10109.3818359375,-3.27450799942017,0.0168869998306036,0.211817100644112,0.146805793046951,0.0745300725102425,-13,438,1.00000500679016,30.1685371398926,6.17698001861572,35.5378036499023,23.8985118865967,6.83092784881592,36.3762435913086
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",265384.754649925,78154.496680296,"10",9499.5205078125,-2.00843071937561,0.0471476800739765,0.647188723087311,0.125919297337532,0.0273011606186628,402,382,1.00000405311584,30.0206604003906,6.186119556427,35.5523490905762,23.7281723022461,6.92298650741577,36.2705078125
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",265409.261270622,78094.796007165,"10",9569.875,-1.77765107154846,0.0391744710505009,0.549973011016846,-0.00272941589355469,-0.00670071411877871,-13,382,1,30.0189476013184,6.18593454360962,35.5522499084473,23.7314167022705,6.9237265586853,36.2645111083984
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",262692.68334566,75412.4238544947,"4",8610.4072265625,-4.73071956634521,0.00920910574495792,0.104670397937298,0.0978889465332031,0.0526265501976013,-13,159,1.00000202655792,30.1289138793945,6.16747999191284,35.6162223815918,23.9082050323486,6.8754301071167,36.1572494506836
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",262678.816071827,75354.7582876524,"4",8618.189453125,-4.94232130050659,0.0425157211720943,0.517817914485931,-0.107267402112484,-0.0675640925765038,-13,159,1.00002300739288,30.1301040649414,6.16690015792847,35.6146774291992,23.9092559814453,6.87643575668335,36.1515235900879
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",274346.823662789,89938.2523315664,"5",9954.8837890625,-6.79493618011475,0.0982466414570808,1.36617398262024,-0.362403899431229,-0.122890301048756,-13,215,1.00002503395081,30.1732368469238,6.17684650421143,35.5429801940918,23.8814086914062,6.83352375030518,36.385871887207
